cell_id,model,familiarity,genus,family,genus_p50,family_p50,order_p50,strict_violation,compression_ratio,ioc_compression_ratio,compression_exceeds_ioc,gap_ratio,ioc_gap_ratio,hierarchy_collapse
bubo_strigidae,gpt-4o-mini,well_known,Bubo,Strigidae,10.0,220.0,250.0,False,0.045454545454545456,0.05084745762711865,False,0.9545454545454546,0.9491525423728814,False
xenoglaux_strigidae,claude-haiku-4-5,obscure,Xenoglaux,Strigidae,1.0,220.0,220.0,False,0.004545454545454545,0.00423728813559322,False,0.9954545454545455,0.9957627118644068,False
xenoglaux_strigidae,claude-opus-4-8,obscure,Xenoglaux,Strigidae,1.0,230.0,250.0,False,0.004347826086956522,0.00423728813559322,False,0.9956521739130435,0.9957627118644068,False
xenoglaux_strigidae,claude-sonnet-4-6,obscure,Xenoglaux,Strigidae,1.0,240.0,250.0,False,0.004166666666666667,0.00423728813559322,False,0.9958333333333333,0.9957627118644068,False
xenoglaux_strigidae,gpt-4o,obscure,Xenoglaux,Strigidae,1.0,200.0,240.0,False,0.005,0.00423728813559322,False,0.995,0.9957627118644068,False
xenoglaux_strigidae,gpt-4o-mini,obscure,Xenoglaux,Strigidae,1.0,220.0,250.0,False,0.004545454545454545,0.00423728813559322,False,0.9954545454545455,0.9957627118644068,False
ramphastos_ramphastidae,claude-haiku-4-5,well_known,Ramphastos,Ramphastidae,6.0,42.0,420.0,False,0.14285714285714285,0.21052631578947367,False,0.8571428571428571,0.7894736842105263,False
ramphastos_ramphastidae,claude-opus-4-8,well_known,Ramphastos,Ramphastidae,8.0,43.0,445.0,False,0.18604651162790697,0.21052631578947367,False,0.813953488372093,0.7894736842105263,False
ramphastos_ramphastidae,claude-sonnet-4-6,well_known,Ramphastos,Ramphastidae,10.0,50.0,440.0,False,0.2,0.21052631578947367,False,0.8,0.7894736842105263,False
ramphastos_ramphastidae,gpt-4o,well_known,Ramphastos,Ramphastidae,7.0,42.0,450.0,False,0.16666666666666666,0.21052631578947367,False,0.8333333333333334,0.7894736842105263,False
ramphastos_ramphastidae,gpt-4o-mini,well_known,Ramphastos,Ramphastidae,8.0,15.0,75.0,False,0.5333333333333333,0.21052631578947367,False,0.4666666666666667,0.7894736842105263,False
selenidera_ramphastidae,claude-haiku-4-5,obscure,Selenidera,Ramphastidae,4.0,42.0,420.0,False,0.09523809523809523,0.15789473684210525,False,0.9047619047619048,0.8421052631578947,False
selenidera_ramphastidae,claude-opus-4-8,obscure,Selenidera,Ramphastidae,6.0,43.0,445.0,False,0.13953488372093023,0.15789473684210525,False,0.8604651162790697,0.8421052631578947,False
selenidera_ramphastidae,claude-sonnet-4-6,obscure,Selenidera,Ramphastidae,7.0,50.0,440.0,False,0.14,0.15789473684210525,False,0.86,0.8421052631578947,False
selenidera_ramphastidae,gpt-4o,obscure,Selenidera,Ramphastidae,6.0,42.0,450.0,False,0.14285714285714285,0.15789473684210525,False,0.8571428571428571,0.8421052631578947,False
selenidera_ramphastidae,gpt-4o-mini,obscure,Selenidera,Ramphastidae,4.0,15.0,75.0,False,0.26666666666666666,0.15789473684210525,False,0.7333333333333333,0.8421052631578947,False
pitta_pittidae,claude-haiku-4-5,well_known,Pitta,Pittidae,32.0,32.0,6500.0,False,1.0,0.43478260869565216,False,0.0,0.5652173913043478,True
pitta_pittidae,claude-opus-4-8,well_known,Pitta,Pittidae,11.0,42.0,6500.0,False,0.2619047619047619,0.43478260869565216,False,0.7380952380952381,0.5652173913043478,False
pitta_pittidae,claude-sonnet-4-6,well_known,Pitta,Pittidae,33.0,44.0,6500.0,False,0.75,0.43478260869565216,False,0.25,0.5652173913043478,False
pitta_pittidae,gpt-4o,well_known,Pitta,Pittidae,35.0,42.0,6000.0,False,0.8333333333333334,0.43478260869565216,False,0.16666666666666666,0.5652173913043478,False
pitta_pittidae,gpt-4o-mini,well_known,Pitta,Pittidae,9.0,12.0,6000.0,False,0.75,0.43478260869565216,False,0.25,0.5652173913043478,False
erythropitta_pittidae,claude-haiku-4-5,obscure,Erythropitta,Pittidae,6.0,32.0,6500.0,False,0.1875,0.2826086956521739,False,0.8125,0.717391304347826,False
erythropitta_pittidae,claude-opus-4-8,obscure,Erythropitta,Pittidae,12.0,42.0,6500.0,False,0.2857142857142857,0.2826086956521739,False,0.7142857142857143,0.717391304347826,False
erythropitta_pittidae,claude-sonnet-4-6,obscure,Erythropitta,Pittidae,11.0,44.0,6500.0,False,0.25,0.2826086956521739,False,0.75,0.717391304347826,False
erythropitta_pittidae,gpt-4o,obscure,Erythropitta,Pittidae,10.0,42.0,6000.0,False,0.23809523809523808,0.2826086956521739,False,0.7619047619047619,0.717391304347826,False
erythropitta_pittidae,gpt-4o-mini,obscure,Erythropitta,Pittidae,7.0,12.0,6000.0,False,0.5833333333333334,0.2826086956521739,False,0.4166666666666667,0.717391304347826,False
accipiter_accipitridae,claude-haiku-4-5,well_known,Accipiter,Accipitridae,52.0,240.0,250.0,False,0.21666666666666667,0.03543307086614173,False,0.7833333333333333,0.9645669291338582,False
accipiter_accipitridae,claude-opus-4-8,well_known,Accipiter,Accipitridae,35.0,255.0,265.0,False,0.13725490196078433,0.03543307086614173,False,0.8627450980392157,0.9645669291338582,False
accipiter_accipitridae,claude-sonnet-4-6,well_known,Accipiter,Accipitridae,50.0,255.0,255.0,False,0.19607843137254902,0.03543307086614173,False,0.803921568627451,0.9645669291338582,False
accipiter_accipitridae,gpt-4o,well_known,Accipiter,Accipitridae,50.0,250.0,250.0,False,0.2,0.03543307086614173,False,0.8,0.9645669291338582,False
accipiter_accipitridae,gpt-4o-mini,well_known,Accipiter,Accipitridae,12.0,70.0,250.0,False,0.17142857142857143,0.03543307086614173,False,0.8285714285714286,0.9645669291338582,False
urotriorchis_accipitridae,claude-haiku-4-5,obscure,Urotriorchis,Accipitridae,1.0,240.0,250.0,False,0.004166666666666667,0.003937007874015748,False,0.9958333333333333,0.9960629921259843,False
urotriorchis_accipitridae,claude-opus-4-8,obscure,Urotriorchis,Accipitridae,1.0,255.0,265.0,False,0.00392156862745098,0.003937007874015748,False,0.996078431372549,0.9960629921259843,False
urotriorchis_accipitridae,claude-sonnet-4-6,obscure,Urotriorchis,Accipitridae,1.0,255.0,255.0,False,0.00392156862745098,0.003937007874015748,False,0.996078431372549,0.9960629921259843,False
urotriorchis_accipitridae,gpt-4o,obscure,Urotriorchis,Accipitridae,1.0,250.0,250.0,False,0.004,0.003937007874015748,False,0.996,0.9960629921259843,False
urotriorchis_accipitridae,gpt-4o-mini,obscure,Urotriorchis,Accipitridae,2.0,70.0,250.0,False,0.02857142857142857,0.003937007874015748,False,0.9714285714285714,0.9960629921259843,False
anas_anatidae,claude-haiku-4-5,well_known,Anas,Anatidae,13.0,160.0,160.0,False,0.08125,0.1839080459770115,False,0.91875,0.8160919540229885,False
anas_anatidae,claude-opus-4-8,well_known,Anas,Anatidae,31.0,174.0,180.0,False,0.1781609195402299,0.1839080459770115,False,0.8218390804597702,0.8160919540229885,False
anas_anatidae,claude-sonnet-4-6,well_known,Anas,Anatidae,18.0,170.0,170.0,False,0.10588235294117647,0.1839080459770115,False,0.8941176470588236,0.8160919540229885,False
anas_anatidae,gpt-4o,well_known,Anas,Anatidae,35.0,170.0,170.0,False,0.20588235294117646,0.1839080459770115,False,0.7941176470588235,0.8160919540229885,False
anas_anatidae,gpt-4o-mini,well_known,Anas,Anatidae,30.0,180.0,180.0,False,0.16666666666666666,0.1839080459770115,False,0.8333333333333334,0.8160919540229885,False
sarkidiornis_anatidae,claude-haiku-4-5,obscure,Sarkidiornis,Anatidae,2.0,160.0,160.0,False,0.0125,0.011494252873563218,False,0.9875,0.9885057471264368,False
sarkidiornis_anatidae,claude-opus-4-8,obscure,Sarkidiornis,Anatidae,2.0,174.0,180.0,False,0.011494252873563218,0.011494252873563218,False,0.9885057471264368,0.9885057471264368,False
sarkidiornis_anatidae,claude-sonnet-4-6,obscure,Sarkidiornis,Anatidae,2.0,170.0,170.0,False,0.011764705882352941,0.011494252873563218,False,0.9882352941176471,0.9885057471264368,False
sarkidiornis_anatidae,gpt-4o,obscure,Sarkidiornis,Anatidae,2.0,170.0,170.0,False,0.011764705882352941,0.011494252873563218,False,0.9882352941176471,0.9885057471264368,False
sarkidiornis_anatidae,gpt-4o-mini,obscure,Sarkidiornis,Anatidae,3.0,180.0,180.0,False,0.016666666666666666,0.011494252873563218,False,0.9833333333333333,0.9885057471264368,False
fringilla_fringillidae,claude-haiku-4-5,well_known,Fringilla,Fringillidae,4.0,230.0,6500.0,False,0.017391304347826087,0.03361344537815126,False,0.9826086956521739,0.9663865546218487,False
fringilla_fringillidae,claude-opus-4-8,well_known,Fringilla,Fringillidae,4.0,230.0,6500.0,False,0.017391304347826087,0.03361344537815126,False,0.9826086956521739,0.9663865546218487,False
fringilla_fringillidae,claude-sonnet-4-6,well_known,Fringilla,Fringillidae,4.0,240.0,6500.0,False,0.016666666666666666,0.03361344537815126,False,0.9833333333333333,0.9663865546218487,False
fringilla_fringillidae,gpt-4o,well_known,Fringilla,Fringillidae,3.0,220.0,6000.0,False,0.013636363636363636,0.03361344537815126,False,0.9863636363636363,0.9663865546218487,False
fringilla_fringillidae,gpt-4o-mini,well_known,Fringilla,Fringillidae,8.0,50.0,6000.0,False,0.16,0.03361344537815126,False,0.84,0.9663865546218487,False
carpodacus_fringillidae,claude-haiku-4-5,obscure,Carpodacus,Fringillidae,28.0,230.0,6500.0,False,0.12173913043478261,0.11764705882352941,False,0.8782608695652174,0.8823529411764706,False
carpodacus_fringillidae,claude-opus-4-8,obscure,Carpodacus,Fringillidae,28.0,230.0,6500.0,False,0.12173913043478261,0.11764705882352941,False,0.8782608695652174,0.8823529411764706,False
carpodacus_fringillidae,claude-sonnet-4-6,obscure,Carpodacus,Fringillidae,27.0,240.0,6500.0,False,0.1125,0.11764705882352941,False,0.8875,0.8823529411764706,False
carpodacus_fringillidae,gpt-4o,obscure,Carpodacus,Fringillidae,25.0,220.0,6000.0,False,0.11363636363636363,0.11764705882352941,False,0.8863636363636364,0.8823529411764706,False
carpodacus_fringillidae,gpt-4o-mini,obscure,Carpodacus,Fringillidae,15.0,50.0,6000.0,False,0.3,0.11764705882352941,False,0.7,0.8823529411764706,False
columba_columbidae,claude-haiku-4-5,well_known,Columba,Columbidae,10.0,330.0,350.0,False,0.030303030303030304,0.09659090909090909,False,0.9696969696969697,0.9034090909090909,False
columba_columbidae,claude-opus-4-8,well_known,Columba,Columbidae,35.0,344.0,350.0,False,0.10174418604651163,0.09659090909090909,False,0.8982558139534884,0.9034090909090909,False
columba_columbidae,claude-sonnet-4-6,well_known,Columba,Columbidae,36.0,350.0,350.0,False,0.10285714285714286,0.09659090909090909,False,0.8971428571428571,0.9034090909090909,False
columba_columbidae,gpt-4o,well_known,Columba,Columbidae,35.0,350.0,350.0,False,0.1,0.09659090909090909,False,0.9,0.9034090909090909,False
columba_columbidae,gpt-4o-mini,well_known,Columba,Columbidae,40.0,300.0,300.0,False,0.13333333333333333,0.09659090909090909,False,0.8666666666666667,0.9034090909090909,False
claravis_columbidae,claude-haiku-4-5,obscure,Claravis,Columbidae,4.0,330.0,350.0,False,0.012121212121212121,0.002840909090909091,False,0.9878787878787879,0.9971590909090909,False
claravis_columbidae,claude-opus-4-8,obscure,Claravis,Columbidae,3.0,344.0,350.0,False,0.00872093023255814,0.002840909090909091,False,0.9912790697674418,0.9971590909090909,False
claravis_columbidae,claude-sonnet-4-6,obscure,Claravis,Columbidae,3.0,350.0,350.0,False,0.008571428571428572,0.002840909090909091,False,0.9914285714285714,0.9971590909090909,False
claravis_columbidae,gpt-4o,obscure,Claravis,Columbidae,3.0,350.0,350.0,False,0.008571428571428572,0.002840909090909091,False,0.9914285714285714,0.9971590909090909,False
claravis_columbidae,gpt-4o-mini,obscure,Claravis,Columbidae,4.0,300.0,300.0,False,0.013333333333333334,0.002840909090909091,False,0.9866666666666667,0.9971590909090909,False
falco_falconidae,claude-haiku-4-5,well_known,Falco,Falconidae,40.0,67.0,65.0,True,0.5970149253731343,0.6,False,0.40298507462686567,0.4,False
falco_falconidae,claude-opus-4-8,well_known,Falco,Falconidae,39.0,65.0,65.0,False,0.6,0.6,False,0.4,0.4,False
falco_falconidae,claude-sonnet-4-6,well_known,Falco,Falconidae,40.0,66.0,67.0,False,0.6060606060606061,0.6,False,0.3939393939393939,0.4,False
falco_falconidae,gpt-4o,well_known,Falco,Falconidae,40.0,65.0,65.0,False,0.6153846153846154,0.6,False,0.38461538461538464,0.4,False
falco_falconidae,gpt-4o-mini,well_known,Falco,Falconidae,40.0,65.0,65.0,False,0.6153846153846154,0.6,False,0.38461538461538464,0.4,False
microhierax_falconidae,claude-haiku-4-5,obscure,Microhierax,Falconidae,4.0,67.0,65.0,True,0.05970149253731343,0.07692307692307693,False,0.9402985074626866,0.9230769230769231,False
microhierax_falconidae,claude-opus-4-8,obscure,Microhierax,Falconidae,5.0,65.0,65.0,False,0.07692307692307693,0.07692307692307693,False,0.9230769230769231,0.9230769230769231,False
microhierax_falconidae,claude-sonnet-4-6,obscure,Microhierax,Falconidae,5.0,66.0,67.0,False,0.07575757575757576,0.07692307692307693,False,0.9242424242424242,0.9230769230769231,False
microhierax_falconidae,gpt-4o,obscure,Microhierax,Falconidae,5.0,65.0,65.0,False,0.07692307692307693,0.07692307692307693,False,0.9230769230769231,0.9230769230769231,False
microhierax_falconidae,gpt-4o-mini,obscure,Microhierax,Falconidae,6.0,65.0,65.0,False,0.09230769230769231,0.07692307692307693,False,0.9076923076923077,0.9230769230769231,False
fratercula_alcidae,claude-haiku-4-5,well_known,Fratercula,Alcidae,3.0,25.0,350.0,False,0.12,0.12,False,0.88,0.88,False
fratercula_alcidae,claude-opus-4-8,well_known,Fratercula,Alcidae,3.0,24.0,390.0,False,0.125,0.12,False,0.875,0.88,False
fratercula_alcidae,claude-sonnet-4-6,well_known,Fratercula,Alcidae,3.0,25.0,370.0,False,0.12,0.12,False,0.88,0.88,False
fratercula_alcidae,gpt-4o,well_known,Fratercula,Alcidae,3.0,23.0,380.0,False,0.13043478260869565,0.12,False,0.8695652173913043,0.88,False
fratercula_alcidae,gpt-4o-mini,well_known,Fratercula,Alcidae,4.0,22.0,250.0,False,0.18181818181818182,0.12,False,0.8181818181818182,0.88,False
synthliboramphus_alcidae,claude-haiku-4-5,obscure,Synthliboramphus,Alcidae,5.0,25.0,350.0,False,0.2,0.2,False,0.8,0.8,False
synthliboramphus_alcidae,claude-opus-4-8,obscure,Synthliboramphus,Alcidae,5.0,24.0,390.0,False,0.20833333333333334,0.2,False,0.7916666666666666,0.8,False
synthliboramphus_alcidae,claude-sonnet-4-6,obscure,Synthliboramphus,Alcidae,5.0,25.0,370.0,False,0.2,0.2,False,0.8,0.8,False
synthliboramphus_alcidae,gpt-4o,obscure,Synthliboramphus,Alcidae,5.0,23.0,380.0,False,0.21739130434782608,0.2,False,0.782608695652174,0.8,False
synthliboramphus_alcidae,gpt-4o-mini,obscure,Synthliboramphus,Alcidae,4.0,22.0,250.0,False,0.18181818181818182,0.2,False,0.8181818181818182,0.8,False
