cell_id,model,familiarity,genus,family,genus_p50,family_p50,order_p50,strict_violation,compression_ratio,ioc_compression_ratio,compression_exceeds_ioc,gap_ratio,ioc_gap_ratio,hierarchy_collapse,mean_crps_relative,within_1sd,signed_error_relative,classification
chaetocercus_trochilidae,claude-haiku-4-5,obscure,Chaetocercus,Trochilidae,6.0,360.0,470.0,False,0.016666666666666666,0.01639344262295082,False,0.9833333333333333,0.9836065573770492,False,0.013536212665096676,False,-0.011043281432196995,coherent_but_wrong
chaetocercus_trochilidae,claude-opus-4-8,obscure,Chaetocercus,Trochilidae,6.0,360.0,480.0,False,0.016666666666666666,0.01639344262295082,False,0.9833333333333333,0.9836065573770492,False,0.008153279831721425,True,-0.004069780734846926,coherent_and_right
chaetocercus_trochilidae,claude-sonnet-4-6,obscure,Chaetocercus,Trochilidae,7.0,360.0,530.0,False,0.019444444444444445,0.01639344262295082,False,0.9805555555555555,0.9836065573770492,False,0.026380156135283373,False,0.08635327830745898,coherent_but_wrong
chaetocercus_trochilidae,gpt-4o,obscure,Chaetocercus,Trochilidae,6.0,360.0,450.0,False,0.016666666666666666,0.01639344262295082,False,0.9833333333333333,0.9836065573770492,False,0.011692109147352992,True,-0.024990282826897137,coherent_and_right
chaetocercus_trochilidae,gpt-4o-mini,obscure,Chaetocercus,Trochilidae,5.0,350.0,120.0,True,0.014285714285714285,0.01639344262295082,False,0.9857142857142858,0.9836065573770492,False,0.13744185573872109,False,-0.31977882951886655,incoherent
amazona_psittacidae,claude-haiku-4-5,well_known,Amazona,Psittacidae,32.0,370.0,400.0,False,0.08648648648648649,0.17679558011049723,False,0.9135135135135135,0.8232044198895028,False,0.1611061205743695,False,0.34073133501735814,coherent_but_wrong
amazona_psittacidae,claude-opus-4-8,well_known,Amazona,Psittacidae,35.0,185.0,398.0,False,0.1891891891891892,0.17679558011049723,False,0.8108108108108109,0.8232044198895028,False,0.026190449388452868,False,0.029651527329379927,coherent_but_wrong
amazona_psittacidae,claude-sonnet-4-6,well_known,Amazona,Psittacidae,31.0,200.0,400.0,False,0.155,0.17679558011049723,False,0.845,0.8232044198895028,False,0.01653419230601821,True,0.0172391619050192,coherent_and_right
amazona_psittacidae,gpt-4o,well_known,Amazona,Psittacidae,30.0,400.0,400.0,False,0.075,0.17679558011049723,False,0.925,0.8232044198895028,False,0.18798610829689869,False,0.3751466204685551,coherent_but_wrong
amazona_psittacidae,gpt-4o-mini,well_known,Amazona,Psittacidae,30.0,400.0,400.0,False,0.075,0.17679558011049723,False,0.925,0.8232044198895028,False,0.18798610829689869,False,0.3751466204685551,coherent_but_wrong
bolborhynchus_psittacidae,claude-haiku-4-5,obscure,Bolborhynchus,Psittacidae,4.0,370.0,400.0,False,0.010810810810810811,0.016574585635359115,False,0.9891891891891892,0.9834254143646409,False,0.18425426872251763,False,0.4518424461284692,coherent_but_wrong
bolborhynchus_psittacidae,claude-opus-4-8,obscure,Bolborhynchus,Psittacidae,3.0,185.0,398.0,False,0.016216216216216217,0.016574585635359115,False,0.9837837837837838,0.9834254143646409,False,0.021560819758823235,True,-0.0015984726706200724,coherent_and_right
bolborhynchus_psittacidae,claude-sonnet-4-6,obscure,Bolborhynchus,Psittacidae,5.0,200.0,400.0,False,0.025,0.016574585635359115,False,0.975,0.9834254143646409,False,0.09755271082453672,False,0.24987805079390804,coherent_but_wrong
bolborhynchus_psittacidae,gpt-4o,obscure,Bolborhynchus,Psittacidae,3.0,400.0,400.0,False,0.0075,0.016574585635359115,False,0.9925,0.9834254143646409,False,0.18844907125986166,False,0.39597995380188844,coherent_but_wrong
bolborhynchus_psittacidae,gpt-4o-mini,obscure,Bolborhynchus,Psittacidae,6.0,400.0,400.0,False,0.015,0.016574585635359115,False,0.985,0.9834254143646409,False,0.31807870088949125,False,0.7293132871352217,coherent_but_wrong
bubo_strigidae,claude-haiku-4-5,well_known,Bubo,Strigidae,11.0,220.0,220.0,False,0.05,0.05084745762711865,False,0.95,0.9491525423728814,False,0.029797355618330194,True,-0.09725164783427494,coherent_and_right
bubo_strigidae,claude-opus-4-8,well_known,Bubo,Strigidae,20.0,230.0,250.0,False,0.08695652173913043,0.05084745762711865,False,0.9130434782608695,0.9491525423728814,False,0.10678358443188952,False,0.20593514595103576,coherent_but_wrong
bubo_strigidae,claude-sonnet-4-6,well_known,Bubo,Strigidae,20.0,240.0,250.0,False,0.08333333333333333,0.05084745762711865,False,0.9166666666666666,0.9491525423728814,False,0.10395333097928437,False,0.22005943973634648,coherent_but_wrong
bubo_strigidae,gpt-4o,well_known,Bubo,Strigidae,12.0,200.0,240.0,False,0.06,0.05084745762711865,False,0.94,0.9491525423728814,False,0.027728735091023225,True,-0.07168079096045198,coherent_and_right
bubo_strigidae,gpt-4o-mini,well_known,Bubo,Strigidae,10.0,220.0,250.0,False,0.045454545454545456,0.05084745762711865,False,0.9545454545454546,0.9491525423728814,False,0.024725851381042056,True,-0.08596692561205273,coherent_and_right
xenoglaux_strigidae,claude-haiku-4-5,obscure,Xenoglaux,Strigidae,1.0,220.0,220.0,False,0.004545454545454545,0.00423728813559322,False,0.9954545454545455,0.9957627118644068,False,0.030723281544256117,False,-0.06947387005649718,coherent_but_wrong
xenoglaux_strigidae,claude-opus-4-8,obscure,Xenoglaux,Strigidae,1.0,230.0,250.0,False,0.004347826086956522,0.00423728813559322,False,0.9956521739130435,0.9957627118644068,False,0.007709510357815442,True,-0.016287076271186442,coherent_and_right
xenoglaux_strigidae,claude-sonnet-4-6,obscure,Xenoglaux,Strigidae,1.0,240.0,250.0,False,0.004166666666666667,0.00423728813559322,False,0.9958333333333333,0.9957627118644068,False,0.006731108757062146,True,-0.0021627824858757062,coherent_and_right
xenoglaux_strigidae,gpt-4o,obscure,Xenoglaux,Strigidae,1.0,200.0,240.0,False,0.005,0.00423728813559322,False,0.995,0.9957627118644068,False,0.0230991054613936,False,-0.07168079096045198,coherent_but_wrong
xenoglaux_strigidae,gpt-4o-mini,obscure,Xenoglaux,Strigidae,1.0,220.0,250.0,False,0.004545454545454545,0.00423728813559322,False,0.9954545454545455,0.9957627118644068,False,0.0228739995291902,False,-0.030411370056497175,coherent_but_wrong
ramphastos_ramphastidae,claude-haiku-4-5,well_known,Ramphastos,Ramphastidae,6.0,42.0,420.0,False,0.14285714285714285,0.21052631578947367,False,0.8571428571428571,0.7894736842105263,False,0.04579447868921554,False,-0.06626363205310574,coherent_but_wrong
ramphastos_ramphastidae,claude-opus-4-8,well_known,Ramphastos,Ramphastidae,8.0,43.0,445.0,False,0.18604651162790697,0.21052631578947367,False,0.813953488372093,0.7894736842105263,False,0.020517227754069858,True,0.04461039987355777,coherent_and_right
ramphastos_ramphastidae,claude-sonnet-4-6,well_known,Ramphastos,Ramphastidae,10.0,50.0,440.0,False,0.2,0.21052631578947367,False,0.8,0.7894736842105263,False,0.07621766503345451,False,0.18559348822506716,coherent_but_wrong
ramphastos_ramphastidae,gpt-4o,well_known,Ramphastos,Ramphastidae,7.0,42.0,450.0,False,0.16666666666666666,0.21052631578947367,False,0.8333333333333334,0.7894736842105263,False,0.02598717138190822,True,-0.00207444286391655,coherent_and_right
ramphastos_ramphastidae,gpt-4o-mini,well_known,Ramphastos,Ramphastidae,8.0,15.0,75.0,False,0.5333333333333333,0.21052631578947367,False,0.4666666666666667,0.7894736842105263,False,0.2349257151888731,False,-0.47878141299193927,coherent_but_wrong
selenidera_ramphastidae,claude-haiku-4-5,obscure,Selenidera,Ramphastidae,4.0,42.0,420.0,False,0.09523809523809523,0.15789473684210525,False,0.9047619047619048,0.8421052631578947,False,0.05597966387440071,False,-0.09404140983088351,coherent_but_wrong
selenidera_ramphastidae,claude-opus-4-8,obscure,Selenidera,Ramphastidae,6.0,43.0,445.0,False,0.13953488372093023,0.15789473684210525,False,0.8604651162790697,0.8421052631578947,False,0.015424635161477266,True,0.04461039987355777,coherent_and_right
selenidera_ramphastidae,claude-sonnet-4-6,obscure,Selenidera,Ramphastidae,7.0,50.0,440.0,False,0.14,0.15789473684210525,False,0.86,0.8421052631578947,False,0.057236183551973026,False,0.15781571044728937,coherent_but_wrong
selenidera_ramphastidae,gpt-4o,obscure,Selenidera,Ramphastidae,6.0,42.0,450.0,False,0.14285714285714285,0.15789473684210525,False,0.8571428571428571,0.8421052631578947,False,0.017190875085611925,True,0.03959222380275012,coherent_and_right
selenidera_ramphastidae,gpt-4o-mini,obscure,Selenidera,Ramphastidae,4.0,15.0,75.0,False,0.26666666666666666,0.15789473684210525,False,0.7333333333333333,0.8421052631578947,False,0.27011090037405827,False,-0.5898925241030505,coherent_but_wrong
pitta_pittidae,claude-haiku-4-5,well_known,Pitta,Pittidae,32.0,32.0,6500.0,False,1.0,0.43478260869565216,False,0.0,0.5652173913043478,True,0.12931130469095134,False,0.08582506615884126,incoherent
pitta_pittidae,claude-opus-4-8,well_known,Pitta,Pittidae,11.0,42.0,6500.0,False,0.2619047619047619,0.43478260869565216,False,0.7380952380952381,0.5652173913043478,False,0.056040284336474365,True,-0.1917111657252167,coherent_and_right
pitta_pittidae,claude-sonnet-4-6,well_known,Pitta,Pittidae,33.0,44.0,6500.0,False,0.75,0.43478260869565216,False,0.25,0.5652173913043478,False,0.10294382896349004,False,0.1894482545646384,coherent_but_wrong
pitta_pittidae,gpt-4o,well_known,Pitta,Pittidae,35.0,42.0,6000.0,False,0.8333333333333334,0.43478260869565216,False,0.16666666666666666,0.5652173913043478,False,0.12195919525686501,False,0.1836267054398223,coherent_but_wrong
pitta_pittidae,gpt-4o-mini,well_known,Pitta,Pittidae,9.0,12.0,6000.0,False,0.75,0.43478260869565216,False,0.25,0.5652173913043478,False,0.21648930664390606,False,-0.46709793224133717,coherent_but_wrong
erythropitta_pittidae,claude-haiku-4-5,obscure,Erythropitta,Pittidae,6.0,32.0,6500.0,False,0.1875,0.2826086956521739,False,0.8125,0.717391304347826,False,0.1231574585371052,False,-0.2936621133283382,coherent_but_wrong
erythropitta_pittidae,claude-opus-4-8,obscure,Erythropitta,Pittidae,12.0,42.0,6500.0,False,0.2857142857142857,0.2826086956521739,False,0.7142857142857143,0.717391304347826,False,0.023518916815106834,True,-0.06735219136624235,coherent_and_right
erythropitta_pittidae,claude-sonnet-4-6,obscure,Erythropitta,Pittidae,11.0,44.0,6500.0,False,0.25,0.2826086956521739,False,0.75,0.717391304347826,False,0.01935408537374645,True,-0.07850046338407958,coherent_and_right
erythropitta_pittidae,gpt-4o,obscure,Erythropitta,Pittidae,10.0,42.0,6000.0,False,0.23809523809523808,0.2826086956521739,False,0.7619047619047619,0.717391304347826,False,0.04396774226541202,False,-0.14329637148325466,coherent_but_wrong
erythropitta_pittidae,gpt-4o-mini,obscure,Erythropitta,Pittidae,7.0,12.0,6000.0,False,0.5833333333333334,0.2826086956521739,False,0.4166666666666667,0.717391304347826,False,0.19251494766954705,False,-0.4376107527541577,coherent_but_wrong
accipiter_accipitridae,claude-haiku-4-5,well_known,Accipiter,Accipitridae,52.0,240.0,250.0,False,0.21666666666666667,0.03543307086614173,False,0.7833333333333333,0.9645669291338582,False,0.738487906586666,False,1.5577433365822937,coherent_but_wrong
accipiter_accipitridae,claude-opus-4-8,well_known,Accipiter,Accipitridae,35.0,255.0,265.0,False,0.13725490196078433,0.03543307086614173,False,0.8627450980392157,0.9645669291338582,False,0.24916652528700065,False,0.966810153166849,coherent_but_wrong
accipiter_accipitridae,claude-sonnet-4-6,well_known,Accipiter,Accipitridae,50.0,255.0,255.0,False,0.19607843137254902,0.03543307086614173,False,0.803921568627451,0.9645669291338582,False,0.6669058108336374,False,1.5096914374930002,coherent_but_wrong
accipiter_accipitridae,gpt-4o,well_known,Accipiter,Accipitridae,50.0,250.0,250.0,False,0.2,0.03543307086614173,False,0.8,0.9645669291338582,False,0.6675544940067959,False,1.496792622088272,coherent_but_wrong
accipiter_accipitridae,gpt-4o-mini,well_known,Accipiter,Accipitridae,12.0,70.0,250.0,False,0.17142857142857143,0.03543307086614173,False,0.8285714285714286,0.9645669291338582,False,0.16124323179501168,True,-0.14683525776008038,coherent_and_right
urotriorchis_accipitridae,claude-haiku-4-5,obscure,Urotriorchis,Accipitridae,1.0,240.0,250.0,False,0.004166666666666667,0.003937007874015748,False,0.9958333333333333,0.9960629921259843,False,0.021203955969382154,False,-0.03484925601029909,coherent_but_wrong
urotriorchis_accipitridae,claude-opus-4-8,obscure,Urotriorchis,Accipitridae,1.0,255.0,265.0,False,0.00392156862745098,0.003937007874015748,False,0.996078431372549,0.9960629921259843,False,0.004722080842556277,True,0.003847190203886111,coherent_and_right
urotriorchis_accipitridae,claude-sonnet-4-6,obscure,Urotriorchis,Accipitridae,1.0,255.0,255.0,False,0.00392156862745098,0.003937007874015748,False,0.996078431372549,0.9960629921259843,False,0.017523094784254626,False,-0.008827081025518197,coherent_but_wrong
urotriorchis_accipitridae,gpt-4o,obscure,Urotriorchis,Accipitridae,1.0,250.0,250.0,False,0.004,0.003937007874015748,False,0.996,0.9960629921259843,False,0.007060666846302007,True,-0.0217258964302466,coherent_and_right
urotriorchis_accipitridae,gpt-4o-mini,obscure,Urotriorchis,Accipitridae,2.0,70.0,250.0,False,0.02857142857142857,0.003937007874015748,False,0.9714285714285714,0.9960629921259843,False,0.2019839725357524,False,0.07538696446214184,coherent_but_wrong
anas_anatidae,claude-haiku-4-5,well_known,Anas,Anatidae,13.0,160.0,160.0,False,0.08125,0.1839080459770115,False,0.91875,0.8160919540229885,False,0.10576412207441849,False,-0.2584444552068535,coherent_but_wrong
anas_anatidae,claude-opus-4-8,well_known,Anas,Anatidae,31.0,174.0,180.0,False,0.1781609195402299,0.1839080459770115,False,0.8218390804597702,0.8160919540229885,False,0.012191926040724955,True,-0.006671348314606741,coherent_and_right
anas_anatidae,claude-sonnet-4-6,well_known,Anas,Anatidae,18.0,170.0,170.0,False,0.10588235294117647,0.1839080459770115,False,0.8941176470588236,0.8160919540229885,False,0.06311794165339303,False,-0.16847744199061518,coherent_but_wrong
anas_anatidae,gpt-4o,well_known,Anas,Anatidae,35.0,170.0,170.0,False,0.20588235294117646,0.1839080459770115,False,0.7941176470588235,0.8160919540229885,False,0.019729513754358777,False,0.008605891342718155,coherent_but_wrong
anas_anatidae,gpt-4o-mini,well_known,Anas,Anatidae,30.0,180.0,180.0,False,0.16666666666666666,0.1839080459770115,False,0.8333333333333334,0.8160919540229885,False,0.017061108958629303,True,-0.00559376210771019,coherent_and_right
sarkidiornis_anatidae,claude-haiku-4-5,obscure,Sarkidiornis,Anatidae,2.0,160.0,160.0,False,0.0125,0.011494252873563218,False,0.9875,0.9885057471264368,False,0.026250233185529586,False,-0.06052778854018683,coherent_but_wrong
sarkidiornis_anatidae,claude-opus-4-8,obscure,Sarkidiornis,Anatidae,2.0,174.0,180.0,False,0.011494252873563218,0.011494252873563218,False,0.9885057471264368,0.9885057471264368,False,0.003164148262947178,True,0.003745318352059925,coherent_and_right
sarkidiornis_anatidae,claude-sonnet-4-6,obscure,Sarkidiornis,Anatidae,2.0,170.0,170.0,False,0.011764705882352941,0.011494252873563218,False,0.9882352941176471,0.9885057471264368,False,0.013117941653393028,False,-0.022644108657281847,coherent_but_wrong
sarkidiornis_anatidae,gpt-4o,obscure,Sarkidiornis,Anatidae,2.0,170.0,170.0,False,0.011764705882352941,0.011494252873563218,False,0.9882352941176471,0.9885057471264368,False,0.018687847087692108,False,-0.022644108657281847,coherent_but_wrong
sarkidiornis_anatidae,gpt-4o-mini,obscure,Sarkidiornis,Anatidae,3.0,180.0,180.0,False,0.016666666666666666,0.011494252873563218,False,0.9833333333333333,0.9885057471264368,False,0.04900555340307374,False,0.1819062378922898,coherent_but_wrong
fringilla_fringillidae,claude-haiku-4-5,well_known,Fringilla,Fringillidae,4.0,230.0,6500.0,False,0.017391304347826087,0.03361344537815126,False,0.9826086956521739,0.9663865546218487,False,0.08098466968912454,True,-0.19059680693822365,coherent_and_right
fringilla_fringillidae,claude-opus-4-8,well_known,Fringilla,Fringillidae,4.0,230.0,6500.0,False,0.017391304347826087,0.03361344537815126,False,0.9826086956521739,0.9663865546218487,False,0.0934582805204552,True,-0.19059680693822365,coherent_and_right
fringilla_fringillidae,claude-sonnet-4-6,well_known,Fringilla,Fringillidae,4.0,240.0,6500.0,False,0.016666666666666666,0.03361344537815126,False,0.9833333333333333,0.9663865546218487,False,0.06628842767253888,True,-0.17659120469732728,coherent_and_right
fringilla_fringillidae,gpt-4o,well_known,Fringilla,Fringillidae,3.0,220.0,6000.0,False,0.013636363636363636,0.03361344537815126,False,0.9863636363636363,0.9663865546218487,False,0.10864423159023893,False,-0.27093120468074766,coherent_but_wrong
fringilla_fringillidae,gpt-4o-mini,well_known,Fringilla,Fringillidae,8.0,50.0,6000.0,False,0.16,0.03361344537815126,False,0.84,0.9663865546218487,False,0.1455907153233198,False,-0.30069310944265243,coherent_but_wrong
carpodacus_fringillidae,claude-haiku-4-5,obscure,Carpodacus,Fringillidae,28.0,230.0,6500.0,False,0.12173913043478261,0.11764705882352941,False,0.8782608695652174,0.8823529411764706,False,0.014714828419283269,True,-0.023930140271556977,coherent_and_right
carpodacus_fringillidae,claude-opus-4-8,obscure,Carpodacus,Fringillidae,28.0,230.0,6500.0,False,0.12173913043478261,0.11764705882352941,False,0.8782608695652174,0.8823529411764706,False,0.01310113766331234,True,-0.023930140271556977,coherent_and_right
carpodacus_fringillidae,claude-sonnet-4-6,obscure,Carpodacus,Fringillidae,27.0,240.0,6500.0,False,0.1125,0.11764705882352941,False,0.8875,0.8823529411764706,False,0.014502713386824592,True,-0.021829299935422528,coherent_and_right
carpodacus_fringillidae,gpt-4o,obscure,Carpodacus,Fringillidae,25.0,220.0,6000.0,False,0.11363636363636363,0.11764705882352941,False,0.8863636363636364,0.8823529411764706,False,0.0255093109553183,False,-0.09831215706170009,coherent_but_wrong
carpodacus_fringillidae,gpt-4o-mini,obscure,Carpodacus,Fringillidae,15.0,50.0,6000.0,False,0.3,0.11764705882352941,False,0.7,0.8823529411764706,False,0.20154309627570077,False,-0.45545501420455725,coherent_but_wrong
columba_columbidae,claude-haiku-4-5,well_known,Columba,Columbidae,10.0,330.0,350.0,False,0.030303030303030304,0.09659090909090909,False,0.9696969696969697,0.9034090909090909,False,0.11831550802139039,False,-0.2580213903743316,coherent_but_wrong
columba_columbidae,claude-opus-4-8,well_known,Columba,Columbidae,35.0,344.0,350.0,False,0.10174418604651163,0.09659090909090909,False,0.8982558139534884,0.9034090909090909,False,0.00963680926916221,True,0.0003342245989304809,coherent_and_right
columba_columbidae,claude-sonnet-4-6,well_known,Columba,Columbidae,36.0,350.0,350.0,False,0.10285714285714286,0.09659090909090909,False,0.8971428571428571,0.9034090909090909,False,0.009343434343434343,True,0.015819964349376114,coherent_and_right
columba_columbidae,gpt-4o,well_known,Columba,Columbidae,35.0,350.0,350.0,False,0.1,0.09659090909090909,False,0.9,0.9034090909090909,False,0.01184640522875817,True,0.006016042780748662,coherent_and_right
columba_columbidae,gpt-4o-mini,well_known,Columba,Columbidae,40.0,300.0,300.0,False,0.13333333333333333,0.09659090909090909,False,0.8666666666666667,0.9034090909090909,False,0.040329768270944734,False,-0.03966131907308378,coherent_but_wrong
claravis_columbidae,claude-haiku-4-5,obscure,Claravis,Columbidae,4.0,330.0,350.0,False,0.012121212121212121,0.002840909090909091,False,0.9878787878787879,0.9971590909090909,False,0.4199494949494949,False,0.9772727272727272,coherent_but_wrong
claravis_columbidae,claude-opus-4-8,obscure,Claravis,Columbidae,3.0,344.0,350.0,False,0.00872093023255814,0.002840909090909091,False,0.9912790697674418,0.9971590909090909,False,0.23806818181818176,True,0.6571969696969697,coherent_but_wrong
claravis_columbidae,claude-sonnet-4-6,obscure,Claravis,Columbidae,3.0,350.0,350.0,False,0.008571428571428572,0.002840909090909091,False,0.9914285714285714,0.9971590909090909,False,0.34823232323232317,True,0.662878787878788,coherent_but_wrong
claravis_columbidae,gpt-4o,obscure,Claravis,Columbidae,3.0,350.0,350.0,False,0.008571428571428572,0.002840909090909091,False,0.9914285714285714,0.9971590909090909,False,0.25138888888888883,True,0.662878787878788,coherent_but_wrong
claravis_columbidae,gpt-4o-mini,obscure,Claravis,Columbidae,4.0,300.0,300.0,False,0.013333333333333334,0.002840909090909091,False,0.9866666666666667,0.9971590909090909,False,0.43510101010101,False,0.9015151515151514,coherent_but_wrong
falco_falconidae,claude-haiku-4-5,well_known,Falco,Falconidae,40.0,67.0,65.0,True,0.5970149253731343,0.6,False,0.40298507462686567,0.4,False,0.011965811965811965,False,0.018803418803418803,incoherent
falco_falconidae,claude-opus-4-8,well_known,Falco,Falconidae,39.0,65.0,65.0,False,0.6,0.6,False,0.4,0.4,False,0.0059829059829059825,True,0.0,coherent_and_right
falco_falconidae,claude-sonnet-4-6,well_known,Falco,Falconidae,40.0,66.0,67.0,False,0.6060606060606061,0.6,False,0.3939393939393939,0.4,False,0.010313390313390312,False,0.02393162393162393,coherent_but_wrong
falco_falconidae,gpt-4o,well_known,Falco,Falconidae,40.0,65.0,65.0,False,0.6153846153846154,0.6,False,0.38461538461538464,0.4,False,0.007692307692307692,True,0.008547008547008546,coherent_and_right
falco_falconidae,gpt-4o-mini,well_known,Falco,Falconidae,40.0,65.0,65.0,False,0.6153846153846154,0.6,False,0.38461538461538464,0.4,False,0.007692307692307692,True,0.008547008547008546,coherent_and_right
microhierax_falconidae,claude-haiku-4-5,obscure,Microhierax,Falconidae,4.0,67.0,65.0,True,0.05970149253731343,0.07692307692307693,False,0.9402985074626866,0.9230769230769231,False,0.023247863247863248,False,-0.05641025641025641,incoherent
microhierax_falconidae,claude-opus-4-8,obscure,Microhierax,Falconidae,5.0,65.0,65.0,False,0.07692307692307693,0.07692307692307693,False,0.9230769230769231,0.9230769230769231,False,0.006495726495726495,True,0.0,coherent_and_right
microhierax_falconidae,claude-sonnet-4-6,obscure,Microhierax,Falconidae,5.0,66.0,67.0,False,0.07575757575757576,0.07692307692307693,False,0.9242424242424242,0.9230769230769231,False,0.009401709401709401,True,0.015384615384615385,coherent_and_right
microhierax_falconidae,gpt-4o,obscure,Microhierax,Falconidae,5.0,65.0,65.0,False,0.07692307692307693,0.07692307692307693,False,0.9230769230769231,0.9230769230769231,False,0.007863247863247862,True,0.0,coherent_and_right
microhierax_falconidae,gpt-4o-mini,obscure,Microhierax,Falconidae,6.0,65.0,65.0,False,0.09230769230769231,0.07692307692307693,False,0.9076923076923077,0.9230769230769231,False,0.018974358974358976,False,0.06666666666666667,coherent_but_wrong
fratercula_alcidae,claude-haiku-4-5,well_known,Fratercula,Alcidae,3.0,25.0,350.0,False,0.12,0.12,False,0.88,0.88,False,0.019098326753149087,False,-0.03722504230118443,coherent_but_wrong
fratercula_alcidae,claude-opus-4-8,well_known,Fratercula,Alcidae,3.0,24.0,390.0,False,0.125,0.12,False,0.875,0.88,False,0.005974055273547659,True,-0.01671742808798646,coherent_and_right
fratercula_alcidae,claude-sonnet-4-6,well_known,Fratercula,Alcidae,3.0,25.0,370.0,False,0.12,0.12,False,0.88,0.88,False,0.008024816694867456,True,-0.020304568527918784,coherent_and_right
fratercula_alcidae,gpt-4o,well_known,Fratercula,Alcidae,3.0,23.0,380.0,False,0.13043478260869565,0.12,False,0.8695652173913043,0.88,False,0.017295732280503854,False,-0.038510998307952626,coherent_but_wrong
fratercula_alcidae,gpt-4o-mini,well_known,Fratercula,Alcidae,4.0,22.0,250.0,False,0.18181818181818182,0.12,False,0.8181818181818182,0.88,False,0.11911487121639407,False,-0.05071630005640158,coherent_but_wrong
synthliboramphus_alcidae,claude-haiku-4-5,obscure,Synthliboramphus,Alcidae,5.0,25.0,350.0,False,0.2,0.2,False,0.8,0.8,False,0.016135363790186125,False,-0.03722504230118443,coherent_but_wrong
synthliboramphus_alcidae,claude-opus-4-8,obscure,Synthliboramphus,Alcidae,5.0,24.0,390.0,False,0.20833333333333334,0.2,False,0.7916666666666666,0.8,False,0.010418499717992103,True,-0.01671742808798646,coherent_and_right
